序号,question{idx}_model_sample_size,qp,cp,bs,n_trials,n_question,准确率,平均reward,answer_tokens,total_tokens,mean_eflops,mean_memory
14955,question_23_aime_Qwen3-4B_S8,8,8,2,1,1,0.0,0.5,1180,21216,2.630842513786573e+16,93249925039616.0
14956,question_23_aime_Qwen3-4B_S4,8,8,2,1,1,0.0,0.5,3870,12586,1.9074674867400704e+16,67214582216192.0
14957,question_23_aime_Qwen3-4B_S4,8,8,2,1,1,0.0,0.5,774,12282,2.032313921491712e+16,71628418070528.0
14958,question_23_aime_Qwen3-4B_S4,8,8,2,1,1,0.0,0.5,499,8122,8174533403748352.0,38550390343168.0
14959,question_23_aime_Qwen3-4B_S2,8,8,2,1,1,0.0,0.5,499,4830,6631475760150528.0,35202507501056.0
14960,question_23_aime_Qwen3-4B_S2,8,8,2,1,1,0.0,0.5,919,7010,1.413111153188608e+16,45263610754560.0
14961,question_23_aime_Qwen3-4B_S2,8,8,2,1,1,0.0,0.5,1180,3908,4307232420049408.0,19513547217920.0
14962,question_23_aime_Qwen3-4B_S1,8,8,2,1,1,0.0,0.5,3870,5172,1.273958544959744e+16,40745618381312.0
14963,question_23_aime_Qwen3-4B_S1,8,8,2,1,1,0.0,0.5,499,998,1366438462805504.0,7227581535744.0
14964,question_23_aime_Qwen3-4B_S1,8,8,2,1,1,0.0,0.5,774,1548,2008302030424576.0,10272895296000.0
14965,question_24_aime_Qwen3-4B_S8,8,8,2,1,1,0.0,0.7274712484666965,2162,20240,1.577331229367808e+16,56903989065728.0
14966,question_24_aime_Qwen3-4B_S8,8,8,2,1,1,0.0,0.7274712484666965,2162,20240,1.577331229367808e+16,56903989065728.0
14967,question_24_aime_Qwen3-4B_S8,8,8,2,1,1,0.0,0.7274712484666965,2162,20240,1.577331229367808e+16,56903989065728.0
14968,question_24_aime_Qwen3-4B_S4,8,8,2,1,1,0.0,0.7274712484666965,2162,11581,1.1680663920922112e+16,42920182396416.0
14969,question_24_aime_Qwen3-4B_S4,8,8,2,1,1,0.0,0.7274712484666965,2162,9302,8655537690270720.0,35236409847296.0
14970,question_24_aime_Qwen3-4B_S4,8,8,2,1,1,0.0,0.7274712484666965,2162,10745,9335499566510592.0,36715203986432.0
14971,question_24_aime_Qwen3-4B_S2,8,8,2,1,1,0.0,0.4109057592803754,1032,4341,4564429103419392.0,21292338027520.0
14972,question_24_aime_Qwen3-4B_S2,8,8,2,1,1,0.0,0.4232818256950226,1032,4338,4368611044620288.0,19561359132160.0
14973,question_24_aime_Qwen3-4B_S2,8,8,2,1,1,0.0,0.5980237543456631,2176,5000,7141940226965504.0,30680059774464.0
14974,question_24_aime_Qwen3-4B_S1,8,8,2,1,1,0.0,0.07640102088060395,1206,2429,3032891420392960.0,16826329586176.0
14975,question_24_aime_Qwen3-4B_S1,8,8,2,1,1,0.0,0.43618814469241524,326,652,629753174705664.0,3540402825216.0
14976,question_24_aime_Qwen3-4B_S1,8,8,2,1,1,0.0,0.43618814469241524,326,652,629753174705664.0,3540402825216.0
14977,question_25_aime_Qwen3-4B_S8,8,8,2,1,1,0.0,0.5,1420,24434,1.5990021346464256e+16,58163642296832.0
14978,question_25_aime_Qwen3-4B_S8,8,8,2,1,1,0.0,0.5,939,24434,1.5990021346464256e+16,58163642296832.0
14979,question_25_aime_Qwen3-4B_S8,8,8,2,1,1,0.0,0.5,1420,24434,1.5990021346464256e+16,58163642296832.0
14980,question_25_aime_Qwen3-4B_S4,8,8,2,1,1,0.0,0.5,1950,11907,9589474699226624.0,40771101217792.0
14981,question_25_aime_Qwen3-4B_S4,8,8,2,1,1,0.0,0.5,1182,10467,8294461410750976.0,35533665724928.0
14982,question_25_aime_Qwen3-4B_S4,8,8,2,1,1,0.0,0.5,2078,13489,1.129051356907776e+16,46359425356800.0
14983,question_25_aime_Qwen3-4B_S2,8,8,2,1,1,0.0,0.5,1950,6700,6840986657625600.0,32384812753920.0
14984,question_25_aime_Qwen3-4B_S2,8,8,2,1,1,0.0,0.5,2078,6955,7386951749899776.0,33496326948352.0
14985,question_25_aime_Qwen3-4B_S2,8,8,2,1,1,0.0,0.5,1420,5166,5214294703849984.0,24481203801088.0
14986,question_25_aime_Qwen3-4B_S1,8,8,2,1,1,0.0,0.5,2087,4172,4789137848419840.0,23213525373440.0
14987,question_25_aime_Qwen3-4B_S1,8,8,2,1,1,0.0,0.5,1410,2804,3206280884151296.0,16285663098368.0
14988,question_25_aime_Qwen3-4B_S1,8,8,2,1,1,0.0,0.5,1182,2367,2792843695266816.0,14031836546048.0
14989,question_26_aime_Qwen3-4B_S8,8,8,2,1,1,0.0,0.7019216338814145,2325,48773,4.389272609755187e+16,130345228960256.0
14990,question_26_aime_Qwen3-4B_S8,8,8,2,1,1,0.0,0.7019216338814145,2325,48773,4.389272609755187e+16,130345228960256.0
14991,question_26_aime_Qwen3-4B_S8,8,8,2,1,1,0.0,0.7019216338814145,2325,48773,4.389272609755187e+16,130345228960256.0
14992,question_26_aime_Qwen3-4B_S4,8,8,2,1,1,0.0,0.7019216338814145,2325,22947,2.358090909966899e+16,80200205712896.0
14993,question_26_aime_Qwen3-4B_S4,8,8,2,1,1,0.0,0.7019216338814145,2325,26136,2.818500624475699e+16,100126007442432.0
14994,question_26_aime_Qwen3-4B_S4,8,8,2,1,1,0.0,0.7019216338814145,2325,23738,2.5247743914200576e+16,87595782273024.0
14995,question_26_aime_Qwen3-4B_S2,8,8,2,1,1,0.0,0.4488827250008408,2521,8595,9941124077310976.0,45277359117824.0
14996,question_26_aime_Qwen3-4B_S2,8,8,2,1,1,0.0,0.4488827250008408,2521,11656,1.5374024696053248e+16,61535358750720.0
14997,question_26_aime_Qwen3-4B_S2,8,8,2,1,1,0.0,0.4488827250008408,2521,11656,1.5374024696053248e+16,61535358750720.0
14998,question_26_aime_Qwen3-4B_S1,8,8,2,1,1,0.0,0.299586717406528,3319,6641,1.1653217699776e+16,50425145932288.0
14999,question_26_aime_Qwen3-4B_S1,8,8,2,1,1,0.0,0.4484348745686883,1771,3549,5204274956837888.0,27456418318336.0
15000,question_26_aime_Qwen3-4B_S1,8,8,2,1,1,0.0,0.4488827250008408,2521,5046,7366225865274368.0,34671473480704.0
15001,question_27_aime_Qwen3-4B_S8,8,8,2,1,1,0.0,0.5,1711,26786,2.028321455898368e+16,66915417683968.0
15002,question_27_aime_Qwen3-4B_S8,8,8,2,1,1,0.0,0.5,1029,26786,2.028321455898368e+16,66915417683968.0
15003,question_27_aime_Qwen3-4B_S8,8,8,2,1,1,0.0,0.5,1029,26786,2.028321455898368e+16,66915417683968.0
15004,question_27_aime_Qwen3-4B_S4,8,8,2,1,1,0.0,0.5,1913,13931,1.3808096100739072e+16,55981882907648.0
15005,question_27_aime_Qwen3-4B_S4,8,8,2,1,1,0.0,0.5,1528,13692,1.1993439609742336e+16,45768315069952.0
15006,question_27_aime_Qwen3-4B_S4,8,8,2,1,1,0.0,0.5,1528,14513,1.310363992025344e+16,52080304068608.0
15007,question_27_aime_Qwen3-4B_S2,8,8,2,1,1,0.0,0.5,1528,6874,8360277196314624.0,36562878657536.0
15008,question_27_aime_Qwen3-4B_S2,8,8,2,1,1,0.0,0.5,2316,8032,8748897185760256.0,38738348304896.0
15009,question_27_aime_Qwen3-4B_S2,8,8,2,1,1,0.0,0.5,2316,8384,9499563899213312.0,40446844715008.0
15010,question_27_aime_Qwen3-4B_S1,8,8,2,1,1,0.0,0.5,1699,3396,4353352609373696.0,21378971111424.0
15011,question_27_aime_Qwen3-4B_S1,8,8,2,1,1,0.0,0.5,2316,4636,6623189611341824.0,31628926242304.0
15012,question_27_aime_Qwen3-4B_S1,8,8,2,1,1,0.0,0.5,2316,4636,6623189611341824.0,31628926242304.0
15013,question_28_aime_Qwen3-4B_S8,8,8,2,1,1,0.0,0.6841927824240711,1455,24919,2.760320070265805e+16,134616813267456.0
15014,question_28_aime_Qwen3-4B_S8,8,8,2,1,1,0.0,0.6841927824240711,1455,24919,2.760320070265805e+16,134616813267456.0
15015,question_28_aime_Qwen3-4B_S8,8,8,2,1,1,0.0,0.6841927824240711,1455,24919,2.760320070265805e+16,134616813267456.0
15016,question_28_aime_Qwen3-4B_S4,8,8,2,1,1,0.0,0.6841927824240711,1455,9838,1.5103972061156864e+16,82428826372608.0
15017,question_28_aime_Qwen3-4B_S4,8,8,2,1,1,0.0,0.6196101868986507,1318,15339,1.466589507620608e+16,65224933265408.0
15018,question_28_aime_Qwen3-4B_S4,8,8,2,1,1,0.0,0.5825240495078395,1365,13901,1.395683197756672e+16,62991517114880.0
15019,question_28_aime_Qwen3-4B_S2,8,8,2,1,1,0.0,0.38547693597212423,1167,5932,8310894270182400.0,43658686154240.0
15020,question_28_aime_Qwen3-4B_S2,8,8,2,1,1,0.0,0.6841927824240711,1455,5025,1.0676771765216768e+16,61755261048320.0
15021,question_28_aime_Qwen3-4B_S2,8,8,2,1,1,0.0,0.6841927824240711,1455,4773,1.0941702177941504e+16,63640399152640.0
15022,question_28_aime_Qwen3-4B_S1,8,8,2,1,1,0.0,0.5937788354483964,1191,2382,3176285651720192.0,17083409003008.0
15023,question_28_aime_Qwen3-4B_S1,8,8,2,1,1,0.0,0.6196101868986507,1318,2634,3308949318995456.0,17746950898688.0
15024,question_28_aime_Qwen3-4B_S1,8,8,2,1,1,0.0,0.5937788354483964,1191,2382,3176285651720192.0,17083409003008.0
15025,question_29_aime_Qwen3-4B_S8,8,8,2,1,1,0.0,0.5397329693946794,587,7353,3513598107670528.0,14444536531456.0
15026,question_29_aime_Qwen3-4B_S8,8,8,2,1,1,0.0,0.5397329693946794,587,7353,3513598107670528.0,14444536531456.0
15027,question_29_aime_Qwen3-4B_S8,8,8,2,1,1,0.0,0.5397329693946794,587,7353,3513598107670528.0,14444536531456.0
15028,question_29_aime_Qwen3-4B_S4,8,8,2,1,1,0.0,0.5132325751751832,464,3281,2030954012814848.0,9339155392512.0
15029,question_29_aime_Qwen3-4B_S4,8,8,2,1,1,0.0,0.5397329693946794,587,3545,2308581488630784.0,10627537365504.0
15030,question_29_aime_Qwen3-4B_S4,8,8,2,1,1,0.0,0.5397329693946794,587,3458,2239372800317440.0,10493720740352.0
15031,question_29_aime_Qwen3-4B_S2,8,8,2,1,1,0.0,0.5397329693946794,587,2024,1762069473866752.0,9240317960192.0
15032,question_29_aime_Qwen3-4B_S2,8,8,2,1,1,0.0,0.334759721236149,477,2240,2194643912797696.0,11582035889152.0
15033,question_29_aime_Qwen3-4B_S2,8,8,2,1,1,0.0,0.5397329693946794,587,2430,2331199063776256.0,12082503937024.0
15034,question_29_aime_Qwen3-4B_S1,8,8,2,1,1,0.0,0.5397329693946794,587,1144,1496603113624576.0,8316660804608.0
15035,question_29_aime_Qwen3-4B_S1,8,8,2,1,1,0.0,0.3177030587756341,355,706,905921569260032.0,5065565133312.0
15036,question_29_aime_Qwen3-4B_S1,8,8,2,1,1,0.0,0.5397329693946794,587,1144,1496603113624576.0,8316660804608.0
15037,question_3_aime_Qwen3-4B_S8,8,8,2,1,1,1.0,0.5713576243450655,689,1378,6458881979482624.0,24172869664768.0
15038,question_3_aime_Qwen3-4B_S8,8,8,2,1,1,1.0,0.833779066780985,634,1268,6458881979482624.0,24172869664768.0
15039,question_3_aime_Qwen3-4B_S8,8,8,2,1,1,1.0,0.833779066780985,634,1268,6458881979482624.0,24172869664768.0
15040,question_3_aime_Qwen3-4B_S4,8,8,2,1,1,1.0,0.8237204271125383,857,1729,4436522569842176.0,19899584530432.0
15041,question_3_aime_Qwen3-4B_S4,8,8,2,1,1,1.0,0.18009353230305397,990,1976,4489348388378112.0,19855312792064.0
15042,question_3_aime_Qwen3-4B_S4,8,8,2,1,1,1.0,0.5713576243450655,689,1378,3929885060499968.0,17861102850560.0
15043,question_3_aime_Qwen3-4B_S2,8,8,2,1,1,1.0,0.38017729044491216,846,1680,2952373506012672.0,14161068359168.0
15044,question_3_aime_Qwen3-4B_S2,8,8,2,1,1,1.0,0.38017729044491216,846,1680,2952373506012672.0,14161068359168.0
15045,question_3_aime_Qwen3-4B_S2,8,8,2,1,1,1.0,0.13928628453531325,857,1715,3270512558030336.0,15783527599104.0
15046,question_3_aime_Qwen3-4B_S1,8,8,2,1,1,1.0,0.13928628453531325,857,1715,1835023721873920.0,9476189469696.0
15047,question_3_aime_Qwen3-4B_S1,8,8,2,1,1,1.0,0.38017729044491216,846,1680,2103607299682304.0,11001973340160.0
15048,question_3_aime_Qwen3-4B_S1,8,8,2,1,1,1.0,0.5839795033299624,760,1520,1957685756610560.0,10528194378240.0
15049,question_30_aime_Qwen3-4B_S8,8,8,2,1,1,0.0,0.9622297140662542,741,10102,5029190944472576.0,21035438747648.0
15050,question_30_aime_Qwen3-4B_S8,8,8,2,1,1,0.0,0.9622297140662542,741,10102,5029190944472576.0,21035438747648.0
15051,question_30_aime_Qwen3-4B_S8,8,8,2,1,1,0.0,0.9622297140662542,741,10102,5029190944472576.0,21035438747648.0
15052,question_30_aime_Qwen3-4B_S4,8,8,2,1,1,0.0,0.9622297140662542,741,5491,3809635208206336.0,18240196793856.0
15053,question_30_aime_Qwen3-4B_S4,8,8,2,1,1,0.0,0.9622297140662542,741,5033,3430812738772480.0,16260294052864.0
15054,question_30_aime_Qwen3-4B_S4,8,8,2,1,1,0.0,0.9622297140662542,741,5269,3457854374163968.0,15915546853376.0
15055,question_30_aime_Qwen3-4B_S2,8,8,2,1,1,0.0,0.9613446606467037,899,2852,2362749075240960.0,11738436865024.0
15056,question_30_aime_Qwen3-4B_S2,8,8,2,1,1,0.0,0.9622297140662542,741,3137,2915419149787648.0,14898567445504.0
15057,question_30_aime_Qwen3-4B_S2,8,8,2,1,1,0.0,0.9396766849752362,482,2015,1556380008196608.0,7727336062976.0
15058,question_30_aime_Qwen3-4B_S1,8,8,2,1,1,0.0,0.9396766849752362,482,958,987550090382336.0,5301242390528.0
15059,question_30_aime_Qwen3-4B_S1,8,8,2,1,1,0.0,0.9412663753107983,471,938,1030320897854464.0,5673177006080.0
15060,question_30_aime_Qwen3-4B_S1,8,8,2,1,1,0.0,0.9276732990571258,590,1177,1325055803448832.0,7114376633344.0
15061,question_31_aime_Qwen3-4B_S8,8,8,2,1,1,0.0,0.7777430897162789,1421,24570,1.6187046889210368e+16,59466220872192.0
15062,question_31_aime_Qwen3-4B_S8,8,8,2,1,1,0.0,0.7777430897162789,1421,24570,1.6187046889210368e+16,59466220872192.0
15063,question_31_aime_Qwen3-4B_S8,8,8,2,1,1,0.0,0.7777430897162789,1421,24570,1.6187046889210368e+16,59466220872192.0
15064,question_31_aime_Qwen3-4B_S4,8,8,2,1,1,0.0,0.6970693237603427,961,11999,9994904160736256.0,41965731596800.0
15065,question_31_aime_Qwen3-4B_S4,8,8,2,1,1,0.0,0.7777430897162789,1421,13977,1.1644381898819072e+16,45227599908352.0
15066,question_31_aime_Qwen3-4B_S4,8,8,2,1,1,0.0,0.6970693237603427,961,11107,8793837644024320.0,38610398845952.0
15067,question_31_aime_Qwen3-4B_S2,8,8,2,1,1,0.0,0.6834327933944047,1181,5859,6328982254307328.0,30018610633728.0
15068,question_31_aime_Qwen3-4B_S2,8,8,2,1,1,0.0,0.6970693237603427,961,4899,5206914438088704.0,27344596117504.0
15069,question_31_aime_Qwen3-4B_S2,8,8,2,1,1,0.0,0.7777430897162789,1421,6173,5678307812343808.0,26522588100608.0
15070,question_31_aime_Qwen3-4B_S1,8,8,2,1,1,0.0,0.6834327933944047,1181,2363,3015503051836928.0,15460702230016.0
15071,question_31_aime_Qwen3-4B_S1,8,8,2,1,1,0.0,0.36719267600119776,1749,3496,4899201128120320.0,24721192974848.0
15072,question_31_aime_Qwen3-4B_S1,8,8,2,1,1,0.0,0.36719267600119776,1749,3496,4899201128120320.0,24721192974848.0
15073,question_32_aime_Qwen3-4B_S8,8,8,2,1,1,1.0,0.682430794096457,1025,2050,7896195540732928.0,32526987558912.0
15074,question_32_aime_Qwen3-4B_S8,8,8,2,1,1,1.0,0.7647771785110672,1043,2085,7896195540732928.0,32526987558912.0
15075,question_32_aime_Qwen3-4B_S8,8,8,2,1,1,1.0,0.8004320460031003,1051,4181,7896195540732928.0,32526987558912.0
15076,question_32_aime_Qwen3-4B_S4,8,8,2,1,1,1.0,0.732136082911625,903,1806,4781440086307840.0,22573437194752.0
15077,question_32_aime_Qwen3-4B_S4,8,8,2,1,1,1.0,0.682430794096457,1025,2050,5097854254298112.0,24152766521856.0
15078,question_32_aime_Qwen3-4B_S4,8,8,2,1,1,1.0,0.765723999342177,861,1727,4433064169959936.0,21156282728960.0
15079,question_32_aime_Qwen3-4B_S2,8,8,2,1,1,1.0,0.732136082911625,903,1806,3532710806223872.0,17284645968896.0
15080,question_32_aime_Qwen3-4B_S2,8,8,2,1,1,1.0,0.7647771785110672,1043,2085,3359763040584704.0,17433177636864.0
15081,question_32_aime_Qwen3-4B_S2,8,8,2,1,1,1.0,0.682430794096457,1025,2050,3060537548638208.0,15587031873024.0
15082,question_32_aime_Qwen3-4B_S1,8,8,2,1,1,1.0,0.732136082911625,903,1806,1735442292301824.0,9401356369408.0
15083,question_32_aime_Qwen3-4B_S1,8,8,2,1,1,1.0,0.682430794096457,1025,2050,2457887004506624.0,13439856294912.0
15084,question_32_aime_Qwen3-4B_S1,8,8,2,1,1,1.0,0.732136082911625,903,1806,1735442292301824.0,9401356369408.0
15085,question_33_aime_Qwen3-4B_S8,8,8,2,1,1,1.0,0.8828812043757559,1264,4329,9923719019405312.0,32472901709312.0
15086,question_33_aime_Qwen3-4B_S8,8,8,2,1,1,1.0,0.9275300768771377,1268,12556,9923719019405312.0,32472901709312.0
15087,question_33_aime_Qwen3-4B_S8,8,8,2,1,1,1.0,0.8876760948874453,1202,13945,9923719019405312.0,32472901709312.0
15088,question_33_aime_Qwen3-4B_S4,8,8,2,1,1,1.0,0.8828812043757559,1264,7445,6144118198288384.0,24011254386688.0
15089,question_33_aime_Qwen3-4B_S4,8,8,2,1,1,1.0,0.8828812043757559,1264,7070,6126208835154944.0,23660011779072.0
15090,question_33_aime_Qwen3-4B_S4,8,8,2,1,1,1.0,0.8828812043757559,1264,2525,6480486357504512.0,24928298314752.0
15091,question_33_aime_Qwen3-4B_S2,8,8,2,1,1,0.0,0.9275300768771377,1268,4838,3934344478191616.0,17421198811136.0
15092,question_33_aime_Qwen3-4B_S2,8,8,2,1,1,1.0,0.7940429888359476,1400,4602,3911829636741632.0,17350439931392.0
15093,question_33_aime_Qwen3-4B_S2,8,8,2,1,1,0.0,0.8488648366103376,1129,4060,3208340067970048.0,15329802913792.0
15094,question_33_aime_Qwen3-4B_S1,8,8,2,1,1,0.0,0.9275300768771377,1268,2549,2578651066272768.0,12745708819456.0
15095,question_33_aime_Qwen3-4B_S1,8,8,2,1,1,0.0,0.8733012468498144,1150,2289,2857410023139328.0,14296186211840.0
15096,question_33_aime_Qwen3-4B_S1,8,8,2,1,1,1.0,0.8828812043757559,1264,2525,2750561607004160.0,13474474606080.0
15097,question_34_aime_Qwen3-4B_S8,8,8,2,1,1,1.0,0.8688809608983654,1675,3363,1.4319449378636288e+16,52330393152512.0
15098,question_34_aime_Qwen3-4B_S8,8,8,2,1,1,1.0,0.8688809608983654,1675,23010,1.4319449378636288e+16,52330393152512.0
15099,question_34_aime_Qwen3-4B_S8,8,8,2,1,1,1.0,0.8688809608983654,1675,7042,1.4319449378636288e+16,52330393152512.0
15100,question_34_aime_Qwen3-4B_S4,8,8,2,1,1,1.0,0.8688809608983654,1675,3363,1.0777353079036416e+16,45853867015168.0
15101,question_34_aime_Qwen3-4B_S4,8,8,2,1,1,1.0,0.8688809608983654,1675,7599,9039080237742080.0,38216949776384.0
15102,question_34_aime_Qwen3-4B_S4,8,8,2,1,1,1.0,0.8688809608983654,1675,5398,8793896835720704.0,37833332319232.0
15103,question_34_aime_Qwen3-4B_S2,8,8,2,1,1,1.0,0.8688809608983654,1675,3363,5793751734479360.0,28115880578560.0
15104,question_34_aime_Qwen3-4B_S2,8,8,2,1,1,0.0,0.7529372596777557,1846,7471,7261934692559360.0,33445628070400.0
15105,question_34_aime_Qwen3-4B_S2,8,8,2,1,1,0.0,0.7741852260233113,1720,7127,7325031394234368.0,31601048194048.0
15106,question_34_aime_Qwen3-4B_S1,8,8,2,1,1,0.0,0.724520798911459,1013,2035,2233928201909248.0,11802359518208.0
15107,question_34_aime_Qwen3-4B_S1,8,8,2,1,1,1.0,0.8688809608983654,1675,3363,4724639626203648.0,24720542544384.0
15108,question_34_aime_Qwen3-4B_S1,8,8,2,1,1,0.0,0.7741852260233113,1720,3448,5075118864878592.0,24260216880640.0
15109,question_35_aime_Qwen3-4B_S8,8,8,2,1,1,1.0,0.9082434758573035,1236,4714,9348383355797504.0,42280543779840.0
15110,question_35_aime_Qwen3-4B_S8,8,8,2,1,1,1.0,0.8175099627905319,1119,4867,9348383355797504.0,42280543779840.0
15111,question_35_aime_Qwen3-4B_S8,8,8,2,1,1,1.0,0.7867958109747064,1084,2165,9348383355797504.0,42280543779840.0
15112,question_35_aime_Qwen3-4B_S4,8,8,2,1,1,1.0,0.8175099627905319,1119,2239,5987825305018880.0,31406805440512.0
15113,question_35_aime_Qwen3-4B_S4,8,8,2,1,1,1.0,0.9123520616832034,1057,2114,6582944987016192.0,33569261854208.0
15114,question_35_aime_Qwen3-4B_S4,8,8,2,1,1,1.0,0.9082434758573035,1236,4548,7029305131570176.0,33561926690816.0
15115,question_35_aime_Qwen3-4B_S2,8,8,2,1,1,1.0,0.8175099627905319,1119,2239,4715307219648512.0,24065622243328.0
15116,question_35_aime_Qwen3-4B_S2,8,8,2,1,1,1.0,0.7867958109747064,1084,2165,4744430330859520.0,25527795722752.0
15117,question_35_aime_Qwen3-4B_S2,8,8,2,1,1,1.0,0.8929100039457184,1037,4701,4878130065979904.0,25280349492736.0
15118,question_35_aime_Qwen3-4B_S1,8,8,2,1,1,1.0,0.7867958109747064,1084,2165,2027722829329408.0,11810707277312.0
15119,question_35_aime_Qwen3-4B_S1,8,8,2,1,1,1.0,0.9123520616832034,1057,2114,2767405924440064.0,15802428143104.0
15120,question_35_aime_Qwen3-4B_S1,8,8,2,1,1,1.0,0.7867958109747064,1084,2165,2027722829329408.0,11810707277312.0
15121,question_36_aime_Qwen3-4B_S8,8,8,2,1,1,0.0,0.8437219014913849,1332,19878,1.2547087188900352e+16,42393725963776.0
15122,question_36_aime_Qwen3-4B_S8,8,8,2,1,1,0.0,0.8437219014913849,1332,19878,1.2547087188900352e+16,42393725963776.0
15123,question_36_aime_Qwen3-4B_S8,8,8,2,1,1,0.0,0.8437219014913849,1332,19878,1.2547087188900352e+16,42393725963776.0
15124,question_36_aime_Qwen3-4B_S4,8,8,2,1,1,0.0,0.746412521360877,993,8993,6926331482406912.0,28902686422528.0
15125,question_36_aime_Qwen3-4B_S4,8,8,2,1,1,0.0,0.8437219014913849,1332,10528,8778382853793792.0,35068977898496.0
15126,question_36_aime_Qwen3-4B_S4,8,8,2,1,1,0.0,0.7309801479587444,1081,9474,7187422558116352.0,28814220600832.0
15127,question_36_aime_Qwen3-4B_S2,8,8,2,1,1,0.0,0.746412521360877,993,4669,4594351548050432.0,20649992677888.0
15128,question_36_aime_Qwen3-4B_S2,8,8,2,1,1,0.0,0.746412521360877,993,4669,4594351548050432.0,20649992677888.0
15129,question_36_aime_Qwen3-4B_S2,8,8,2,1,1,0.0,0.746412521360877,993,4312,4403645377415680.0,20768598648832.0
15130,question_36_aime_Qwen3-4B_S1,8,8,2,1,1,0.0,0.35444626954678665,1619,3235,4600099689743872.0,21776076207616.0
15131,question_36_aime_Qwen3-4B_S1,8,8,2,1,1,0.0,0.8437219014913849,1332,2667,3601098762498560.0,17882557803008.0
15132,question_36_aime_Qwen3-4B_S1,8,8,2,1,1,0.0,0.8437219014913849,1332,2667,3601098762498560.0,17882557803008.0
15133,question_37_aime_Qwen3-4B_S8,8,8,2,1,1,1.0,0.8861523224172885,1554,3105,1.7809389129708032e+16,61218631213056.0
15134,question_37_aime_Qwen3-4B_S8,8,8,2,1,1,1.0,0.9136076553253926,1442,2891,1.7809389129708032e+16,61218631213056.0
15135,question_37_aime_Qwen3-4B_S8,8,8,2,1,1,1.0,0.8762200725859912,1583,8039,1.7809389129708032e+16,61218631213056.0
15136,question_37_aime_Qwen3-4B_S4,8,8,2,1,1,1.0,0.8738817875166626,1745,7505,1.0360550912625152e+16,44151394195456.0
15137,question_37_aime_Qwen3-4B_S4,8,8,2,1,1,1.0,0.9136076553253926,1442,2891,1.251080404239872e+16,52576902414336.0
15138,question_37_aime_Qwen3-4B_S4,8,8,2,1,1,1.0,0.8762200725859912,1583,7362,1.0365384197073408e+16,45420922724864.0
15139,question_37_aime_Qwen3-4B_S2,8,8,2,1,1,1.0,0.8861523224172885,1554,3105,5845672044240896.0,29182518007808.0
15140,question_37_aime_Qwen3-4B_S2,8,8,2,1,1,1.0,0.8738817875166626,1745,8362,8444094741436928.0,35732939832832.0
15141,question_37_aime_Qwen3-4B_S2,8,8,2,1,1,1.0,0.8861523224172885,1554,7298,7237058563505664.0,31942025623040.0
15142,question_37_aime_Qwen3-4B_S1,8,8,2,1,1,1.0,0.8861523224172885,1554,3105,3786083123578880.0,18642792052736.0
15143,question_37_aime_Qwen3-4B_S1,8,8,2,1,1,0.0,0.7386443588838574,1986,4013,4967562804568064.0,24036725644288.0
15144,question_37_aime_Qwen3-4B_S1,8,8,2,1,1,0.0,0.1036396709667997,2435,4870,6837731928904192.0,31607931742208.0
15145,question_38_aime_Qwen3-4B_S8,8,8,2,1,1,1.0,0.8407787139689834,1647,3273,1.1071931282411008e+16,41868522189824.0
15146,question_38_aime_Qwen3-4B_S8,8,8,2,1,1,1.0,0.9299935047409587,1301,5045,1.1071931282411008e+16,41868522189824.0
15147,question_38_aime_Qwen3-4B_S8,8,8,2,1,1,1.0,0.8407787139689834,1647,3273,1.1071931282411008e+16,41868522189824.0
15148,question_38_aime_Qwen3-4B_S4,8,8,2,1,1,1.0,0.9098388892528306,1649,5726,8251509577822720.0,36270302798336.0
15149,question_38_aime_Qwen3-4B_S4,8,8,2,1,1,1.0,0.9227810079669087,1561,7552,6194566243792384.0,27277555530752.0
15150,question_38_aime_Qwen3-4B_S4,8,8,2,1,1,1.0,0.9227810079669087,1561,3119,6407421223810560.0,28753583477760.0
15151,question_38_aime_Qwen3-4B_S2,8,8,2,1,1,0.0,0.48592040106165374,1148,4723,3683010893366784.0,17936689087488.0
15152,question_38_aime_Qwen3-4B_S2,8,8,2,1,1,1.0,0.9098388892528306,1649,3295,5795477890018816.0,27979548686336.0
15153,question_38_aime_Qwen3-4B_S2,8,8,2,1,1,1.0,0.9098388892528306,1649,5726,5154827332880384.0,25231348896256.0
15154,question_38_aime_Qwen3-4B_S1,8,8,2,1,1,0.0,0.48592040106165374,1148,2292,2607797121593856.0,13794616656384.0
15155,question_38_aime_Qwen3-4B_S1,8,8,2,1,1,1.0,0.9299935047409587,1301,2614,3077605792461312.0,16457073188352.0
15156,question_38_aime_Qwen3-4B_S1,8,8,2,1,1,1.0,0.9098388892528306,1649,3295,4281546201107456.0,22383716465152.0
15157,question_39_aime_Qwen3-4B_S8,8,8,2,1,1,0.0,0.7785147457980403,779,10167,5163469580943360.0,21906888456192.0
15158,question_39_aime_Qwen3-4B_S8,8,8,2,1,1,0.0,0.7785147457980403,779,10167,5163469580943360.0,21906888456192.0
15159,question_39_aime_Qwen3-4B_S8,8,8,2,1,1,0.0,0.7785147457980403,779,10167,5163469580943360.0,21906888456192.0
15160,question_39_aime_Qwen3-4B_S4,8,8,2,1,1,0.0,0.7785147457980403,779,5567,3980187089266688.0,19055982868480.0
