序号,question{idx}_model_sample_size,qp,cp,bs,n_trials,n_question,准确率,平均reward,answer_tokens,total_tokens,mean_eflops,访存量
2968,question_28_aime_Qwen3-8B_S16,16,1,1,1,1,0.0,0.4329559009339485,1661,4723,2.813253079942221e+16,167975934849280.0
2969,question_28_aime_Qwen3-8B_S16,16,1,1,1,1,0.0,0.6008488332489383,1202,8434,2.830430921151181e+16,171828373656832.0
2970,question_28_aime_Qwen3-8B_S16,16,1,1,1,1,0.0,0.6008488332489383,1202,4611,2.3985439706017024e+16,144390592707584.0
2971,question_28_aime_Qwen3-8B_S8,8,1,1,1,1,0.0,0.4373187290159588,1574,5397,1.990149488809344e+16,121428228528128.0
2972,question_28_aime_Qwen3-8B_S8,8,1,1,1,1,0.0,0.2097144454066742,1624,4942,1.551789896409856e+16,94014690966016.0
2973,question_28_aime_Qwen3-8B_S8,8,1,1,1,1,0.0,0.3494941959352694,1146,2770,1.064623527988864e+16,63709422817024.0
2974,question_28_aime_Qwen3-8B_S4,4,1,1,1,1,0.0,0.6008488332489383,1202,2348,8202012687503616.0,50283537467136.0
2975,question_28_aime_Qwen3-8B_S4,4,1,1,1,1,0.0,0.3140619215202621,1163,1163,9346553934865920.0,57588087567360.0
2976,question_28_aime_Qwen3-8B_S4,4,1,1,1,1,0.0,0.535902144546003,1424,6521,1.4598197874967296e+16,89091966337536.0
2977,question_28_aime_Qwen3-8B_S2,2,1,1,1,1,0.0,0.24695467214286912,1135,1135,5943480502782464.0,36389933985536.0
2978,question_28_aime_Qwen3-8B_S2,2,1,1,1,1,0.0,0.6008488332489383,1202,2826,5320982267196928.0,32897859576064.0
2979,question_28_aime_Qwen3-8B_S2,2,1,1,1,1,0.0,0.030147167710345184,3745,3745,1.2981613790767872e+16,81225701864704.0
2980,question_28_aime_Qwen3-8B_S1,1,1,1,1,1,0.0,0.034820804779389355,3743,3743,1.0138177675386624e+16,62400662320640.0
2981,question_28_aime_Qwen3-8B_S1,1,1,1,1,1,0.0,0.3266876436424755,1280,1280,3464487890414336.0,21335149574656.0
2982,question_28_aime_Qwen3-8B_S1,1,1,1,1,1,0.0,0.0744595006686396,3817,3817,1.0159891570242304e+16,63499947912192.0
2983,question_29_aime_Qwen3-8B_S64,64,1,1,1,1,0.0,0.40160621227596316,462,5506,7274712353139456.0,34045870110720.0
2984,question_29_aime_Qwen3-8B_S64,64,1,1,1,1,0.0,0.40160621227596316,462,5506,7274712353139456.0,34045870110720.0
2985,question_29_aime_Qwen3-8B_S64,64,1,1,1,1,0.0,0.40160621227596316,462,5506,7274712353139456.0,34045870110720.0
2986,question_29_aime_Qwen3-8B_S32,32,1,1,1,1,0.0,0.2966544536636601,450,2787,5475400590974464.0,28893314200832.0
2987,question_29_aime_Qwen3-8B_S32,32,1,1,1,1,0.0,0.3643549823432245,470,2144,5606522601079040.0,29261225846016.0
2988,question_29_aime_Qwen3-8B_S32,32,1,1,1,1,0.0,0.3202552035490427,447,4052,5133138682611200.0,26419577378304.0
2989,question_29_aime_Qwen3-8B_S16,16,1,1,1,1,0.0,0.3083214554090214,478,902,4872201132347904.0,27479135270400.0
2990,question_29_aime_Qwen3-8B_S16,16,1,1,1,1,0.0,0.3675557424234534,344,1150,5066770670651392.0,28964435308288.0
2991,question_29_aime_Qwen3-8B_S16,16,1,1,1,1,0.0,0.3825663468980473,562,2444,4823707939029760.0,27215032550912.0
2992,question_29_aime_Qwen3-8B_S8,8,1,1,1,1,0.0,0.3202552035490427,447,1082,4032193043689216.0,23816915854592.0
2993,question_29_aime_Qwen3-8B_S8,8,1,1,1,1,0.0,0.40160621227596316,462,932,3609734882803712.0,21388052262656.0
2994,question_29_aime_Qwen3-8B_S8,8,1,1,1,1,0.0,0.4622502924859747,572,2993,4399866197231360.0,26103388617472.0
2995,question_29_aime_Qwen3-8B_S4,4,1,1,1,1,0.0,0.40160621227596316,462,1268,3273930201517312.0,20057697378816.0
2996,question_29_aime_Qwen3-8B_S4,4,1,1,1,1,0.0,0.3825663468980473,562,1616,2723579000350720.0,16534939688448.0
2997,question_29_aime_Qwen3-8B_S4,4,1,1,1,1,0.0,0.2344841840669066,511,935,3105115844981760.0,19141048747008.0
2998,question_29_aime_Qwen3-8B_S2,2,1,1,1,1,0.0,0.23934047074870476,440,440,1897343374259968.0,11711743564544.0
2999,question_29_aime_Qwen3-8B_S2,2,1,1,1,1,0.0,0.031989909474980115,806,806,2892534177868800.0,17947090621184.0
3000,question_29_aime_Qwen3-8B_S2,2,1,1,1,1,0.0,0.37849217956080816,702,702,3391120425904128.0,20928654920704.0
3001,question_29_aime_Qwen3-8B_S1,1,1,1,1,1,0.0,0.10015726222112357,765,765,2033636044823296.0,12721506122496.0
3002,question_29_aime_Qwen3-8B_S1,1,1,1,1,1,0.0,0.25905890687321736,1150,1150,3069476028562432.0,19108837415424.0
3003,question_29_aime_Qwen3-8B_S1,1,1,1,1,1,0.0,0.2227477902903884,602,602,1605653989421568.0,10033954300928.0
3004,question_3_aime_Qwen3-8B_S64,64,1,1,1,1,1.0,0.40234661289104423,1006,1006,1.3956505636941056e+16,58480757049344.0
3005,question_3_aime_Qwen3-8B_S64,64,1,1,1,1,1.0,0.35087264985005073,948,948,1.3956505636941056e+16,58480757049344.0
3006,question_3_aime_Qwen3-8B_S64,64,1,1,1,1,1.0,0.2597890728417517,911,911,1.3956505636941056e+16,58480757049344.0
3007,question_3_aime_Qwen3-8B_S32,32,1,1,1,1,1.0,0.1184936828653488,1020,1020,1.1352284473456128e+16,55226466715904.0
3008,question_3_aime_Qwen3-8B_S32,32,1,1,1,1,1.0,0.31085253977458505,1011,1011,1.1547130804393472e+16,56238383838720.0
3009,question_3_aime_Qwen3-8B_S32,32,1,1,1,1,1.0,0.27547464474644295,1177,1177,1.0425137853879552e+16,51205041241600.0
3010,question_3_aime_Qwen3-8B_S16,16,1,1,1,1,1.0,0.35148515528080987,952,952,8173918345583104.0,43667124837376.0
3011,question_3_aime_Qwen3-8B_S16,16,1,1,1,1,1.0,0.7579063788317232,1018,1018,9367938356168192.0,51180565302528.0
3012,question_3_aime_Qwen3-8B_S16,16,1,1,1,1,1.0,0.2095785886375835,1054,1054,8952847103811072.0,48096701270016.0
3013,question_3_aime_Qwen3-8B_S8,8,1,1,1,1,1.0,0.332173617525853,924,924,7042974886176256.0,40362074701824.0
3014,question_3_aime_Qwen3-8B_S8,8,1,1,1,1,1.0,0.24566488421939786,1024,1024,7339595566255104.0,42532794253056.0
3015,question_3_aime_Qwen3-8B_S8,8,1,1,1,1,1.0,0.17386061543708273,897,897,7038296088766720.0,40729861415424.0
3016,question_3_aime_Qwen3-8B_S4,4,1,1,1,1,1.0,0.40234661289104423,1006,1006,5666801117069824.0,34087747993344.0
3017,question_3_aime_Qwen3-8B_S4,4,1,1,1,1,1.0,0.35148515528080987,952,952,5424689778491648.0,32497973960704.0
3018,question_3_aime_Qwen3-8B_S4,4,1,1,1,1,1.0,0.8216604215260316,1119,1119,6091277345148928.0,36347225181440.0
3019,question_3_aime_Qwen3-8B_S2,2,1,1,1,1,1.0,0.332173617525853,924,924,3919289018545152.0,24077217799936.0
3020,question_3_aime_Qwen3-8B_S2,2,1,1,1,1,1.0,0.28162459069055473,938,938,4330590947907840.0,26554295229952.0
3021,question_3_aime_Qwen3-8B_S2,2,1,1,1,1,1.0,0.21007066999519064,921,921,3945504259978752.0,24063042654208.0
3022,question_3_aime_Qwen3-8B_S1,1,1,1,1,1,1.0,0.27510050616002013,1024,1024,2760996147505920.0,17084092142080.0
3023,question_3_aime_Qwen3-8B_S1,1,1,1,1,1,1.0,0.4320851163594621,1097,1097,2983601880548352.0,18333460520704.0
3024,question_3_aime_Qwen3-8B_S1,1,1,1,1,1,1.0,0.30232357906081514,1073,1073,2903264674815488.0,17924334973184.0
3025,question_30_aime_Qwen3-8B_S64,64,1,1,1,1,0.0,0.9394570234439769,814,7911,9360797401533696.0,45071429788928.0
3026,question_30_aime_Qwen3-8B_S64,64,1,1,1,1,0.0,0.9394570234439769,814,7911,9360797401533696.0,45071429788928.0
3027,question_30_aime_Qwen3-8B_S64,64,1,1,1,1,0.0,0.9394570234439769,814,7911,9360797401533696.0,45071429788928.0
3028,question_30_aime_Qwen3-8B_S32,32,1,1,1,1,0.0,0.9394570234439769,814,3343,6792140369528832.0,36142379920640.0
3029,question_30_aime_Qwen3-8B_S32,32,1,1,1,1,0.0,0.9394570234439769,814,5266,6846092960587520.0,36500090769408.0
3030,question_30_aime_Qwen3-8B_S32,32,1,1,1,1,0.0,0.9394570234439769,814,4666,6471177787035136.0,34132170598144.0
3031,question_30_aime_Qwen3-8B_S16,16,1,1,1,1,0.0,0.9333318837404306,650,2506,5008014464231424.0,28490090738432.0
3032,question_30_aime_Qwen3-8B_S16,16,1,1,1,1,0.0,0.9526711218334711,707,6252,6156047923168000.0,34833270312448.0
3033,question_30_aime_Qwen3-8B_S16,16,1,1,1,1,0.0,0.9577385652635213,1131,5085,5608281227392000.0,31545824921856.0
3034,question_30_aime_Qwen3-8B_S8,8,1,1,1,1,0.0,0.9577385652635213,1131,2458,5130185050635776.0,30523891090432.0
3035,question_30_aime_Qwen3-8B_S8,8,1,1,1,1,0.0,0.9477555802935513,623,3081,4480056731822080.0,26792745577472.0
3036,question_30_aime_Qwen3-8B_S8,8,1,1,1,1,0.0,0.9577385652635213,1131,3745,5174819375243776.0,30940318189568.0
3037,question_30_aime_Qwen3-8B_S4,4,1,1,1,1,0.0,0.9526711218334711,707,3041,3857655277102592.0,23505892279040.0
3038,question_30_aime_Qwen3-8B_S4,4,1,1,1,1,0.0,0.9443610206925258,749,2128,4022072904756224.0,24566236688896.0
3039,question_30_aime_Qwen3-8B_S4,4,1,1,1,1,0.0,0.5212768531481073,673,673,3448908449542144.0,21195056473600.0
3040,question_30_aime_Qwen3-8B_S2,2,1,1,1,1,0.0,0.837185122199018,574,574,2570708717660160.0,15900427821568.0
3041,question_30_aime_Qwen3-8B_S2,2,1,1,1,1,0.0,0.9150181787816599,754,1416,2628712459289344.0,16300598407424.0
3042,question_30_aime_Qwen3-8B_S2,2,1,1,1,1,0.0,0.6625367419810755,780,780,3018896043906304.0,18673568364032.0
3043,question_30_aime_Qwen3-8B_S1,1,1,1,1,1,0.0,0.6625367419810755,780,780,2073865598196224.0,12976538697216.0
3044,question_30_aime_Qwen3-8B_S1,1,1,1,1,1,0.0,0.919242162204409,985,985,2619680936369408.0,16369148822272.0
3045,question_30_aime_Qwen3-8B_S1,1,1,1,1,1,0.0,0.9717359575162076,712,712,1902054996228608.0,11863706609152.0
3046,question_31_aime_Qwen3-8B_S64,64,1,1,1,1,0.0,0.4569660705760783,794,1479,1.7615412344189952e+16,83356060209408.0
3047,question_31_aime_Qwen3-8B_S64,64,1,1,1,1,0.0,0.4569660705760783,794,1479,1.7615412344189952e+16,83356060209408.0
3048,question_31_aime_Qwen3-8B_S64,64,1,1,1,1,0.0,0.4569660705760783,794,1479,1.7615412344189952e+16,83356060209408.0
3049,question_31_aime_Qwen3-8B_S32,32,1,1,1,1,0.0,0.3259127316813301,685,685,1.284699128936704e+16,67764223314176.0
3050,question_31_aime_Qwen3-8B_S32,32,1,1,1,1,0.0,0.4569660705760783,794,1479,1.3040294610286592e+16,69377667831808.0
3051,question_31_aime_Qwen3-8B_S32,32,1,1,1,1,0.0,0.4569660705760783,794,794,1.4194626457741568e+16,75653824251648.0
3052,question_31_aime_Qwen3-8B_S16,16,1,1,1,1,0.0,0.4569660705760783,794,794,1.0228396490907392e+16,58002644298240.0
3053,question_31_aime_Qwen3-8B_S16,16,1,1,1,1,0.0,0.5777311510119657,908,5408,1.6913144550539776e+16,96144003478528.0
3054,question_31_aime_Qwen3-8B_S16,16,1,1,1,1,0.0,0.5668027809964158,1580,2747,1.5187964212667904e+16,86314787120896.0
3055,question_31_aime_Qwen3-8B_S8,8,1,1,1,1,0.0,0.3259127316813301,685,685,8836758378980864.0,53012516724736.0
3056,question_31_aime_Qwen3-8B_S8,8,1,1,1,1,0.0,0.3259127316813301,685,685,7537599272710912.0,44786060703488.0
3057,question_31_aime_Qwen3-8B_S8,8,1,1,1,1,0.0,0.3259127316813301,685,685,8079288301803264.0,48196487830272.0
3058,question_31_aime_Qwen3-8B_S4,4,1,1,1,1,0.0,0.5274696152273918,1635,1635,9265648659460608.0,55722635042560.0
3059,question_31_aime_Qwen3-8B_S4,4,1,1,1,1,0.0,0.6385500500810579,1665,3335,9678236876644352.0,58316231296256.0
3060,question_31_aime_Qwen3-8B_S4,4,1,1,1,1,0.0,0.4975864776670078,1576,3570,9901193025376768.0,59828532425216.0
3061,question_31_aime_Qwen3-8B_S2,2,1,1,1,1,0.0,0.4569660705760783,794,794,4019014244838656.0,24977084601600.0
3062,question_31_aime_Qwen3-8B_S2,2,1,1,1,1,0.0,0.3507855400951276,2486,2486,1.2625632279627776e+16,76984092187648.0
3063,question_31_aime_Qwen3-8B_S2,2,1,1,1,1,0.0,0.4519019981896458,1458,1458,7464120409918464.0,45389479604224.0
3064,question_31_aime_Qwen3-8B_S1,1,1,1,1,1,0.0,0.466725695584538,1335,1335,3571116540317952.0,22209577380608.0
3065,question_31_aime_Qwen3-8B_S1,1,1,1,1,1,0.0,0.537287983270174,2266,2266,6107119869063168.0,37683127126016.0
3066,question_31_aime_Qwen3-8B_S1,1,1,1,1,1,0.0,0.5103292016716435,1530,1530,4080693090274816.0,25410130954240.0
3067,question_32_aime_Qwen3-8B_S64,64,1,1,1,1,1.0,0.5858447350418167,1536,2445,1.7669115676059648e+16,75572194650880.0
3068,question_32_aime_Qwen3-8B_S64,64,1,1,1,1,1.0,0.5858447350418167,1536,1536,1.7669115676059648e+16,75572194650880.0
3069,question_32_aime_Qwen3-8B_S64,64,1,1,1,1,1.0,0.7918067453542682,1089,1998,1.7669115676059648e+16,75572194650880.0
3070,question_32_aime_Qwen3-8B_S32,32,1,1,1,1,1.0,0.5858447350418167,1536,1536,1.2628080153509632e+16,62184633057792.0
3071,question_32_aime_Qwen3-8B_S32,32,1,1,1,1,1.0,0.5858447350418167,1536,2445,1.428542974593792e+16,69144160252416.0
3072,question_32_aime_Qwen3-8B_S32,32,1,1,1,1,1.0,0.7666021213922638,1146,1146,1.23848566058048e+16,60713356954112.0
3073,question_32_aime_Qwen3-8B_S16,16,1,1,1,1,1.0,0.7097426429121161,1333,1333,1.0487125964131584e+16,56219731265280.0
3074,question_32_aime_Qwen3-8B_S16,16,1,1,1,1,1.0,0.7330544169360581,1027,1027,1.1907158449650944e+16,64807806049024.0
3075,question_32_aime_Qwen3-8B_S16,16,1,1,1,1,1.0,0.7303596480242064,1113,1113,1.3445061026194432e+16,73894019289344.0
3076,question_32_aime_Qwen3-8B_S8,8,1,1,1,1,1.0,0.7963316433225404,1219,1219,8745688252480768.0,50425912821248.0
3077,question_32_aime_Qwen3-8B_S8,8,1,1,1,1,1.0,0.7666021213922638,1146,1146,7915799015311104.0,45182268797952.0
3078,question_32_aime_Qwen3-8B_S8,8,1,1,1,1,1.0,0.7918067453542682,1089,1089,8032344038462464.0,46042878509824.0
3079,question_32_aime_Qwen3-8B_S4,4,1,1,1,1,1.0,0.7279018488425444,1172,1172,6639124601413632.0,39255372216320.0
3080,question_32_aime_Qwen3-8B_S4,4,1,1,1,1,1.0,0.6435016425936526,1173,1173,7468722747849216.0,44615096560384.0
3081,question_32_aime_Qwen3-8B_S4,4,1,1,1,1,0.0,0.4664523305414573,909,909,6528535710746112.0,39158634428928.0
3082,question_32_aime_Qwen3-8B_S2,2,1,1,1,1,1.0,0.7666021213922638,1146,1146,4927406859030016.0,30124746328064.0
3083,question_32_aime_Qwen3-8B_S2,2,1,1,1,1,1.0,0.721602532282007,1252,1252,5011242418633984.0,30451368039168.0
3084,question_32_aime_Qwen3-8B_S2,2,1,1,1,1,1.0,0.7918067453542682,1089,1089,4448416500157952.0,27270486378240.0
3085,question_32_aime_Qwen3-8B_S1,1,1,1,1,1,1.0,0.7526746951529395,1298,1298,3502025688710656.0,21605785100800.0
3086,question_32_aime_Qwen3-8B_S1,1,1,1,1,1,1.0,0.6920180599774499,1149,1149,3107551768380160.0,19144871198464.0
3087,question_32_aime_Qwen3-8B_S1,1,1,1,1,1,1.0,0.6828645975281562,1438,1438,3908490687613952.0,23958210250752.0
3088,question_33_aime_Qwen3-8B_S64,64,1,1,1,1,1.0,0.6640728051830659,1248,6124,1.949260834812928e+16,86760992112128.0
3089,question_33_aime_Qwen3-8B_S64,64,1,1,1,1,1.0,0.6980106698549747,1161,4589,1.949260834812928e+16,86760992112128.0
3090,question_33_aime_Qwen3-8B_S64,64,1,1,1,1,1.0,0.6980106698549747,1161,8979,1.949260834812928e+16,86760992112128.0
3091,question_33_aime_Qwen3-8B_S32,32,1,1,1,1,1.0,0.8770696981826945,1223,3689,1.4350914620303616e+16,71578265728256.0
3092,question_33_aime_Qwen3-8B_S32,32,1,1,1,1,1.0,0.6640728051830659,1248,6833,1.342580209420416e+16,67203849070080.0
3093,question_33_aime_Qwen3-8B_S32,32,1,1,1,1,1.0,0.6980106698549747,1161,2342,1.4884571509779712e+16,76481205756416.0
3094,question_33_aime_Qwen3-8B_S16,16,1,1,1,1,1.0,0.8700582218580246,1161,6096,1.1133459747985408e+16,61212447450368.0
3095,question_33_aime_Qwen3-8B_S16,16,1,1,1,1,1.0,0.736692482625183,1261,2544,1.1886274102501888e+16,65177331249408.0
3096,question_33_aime_Qwen3-8B_S16,16,1,1,1,1,1.0,0.736692482625183,1261,3816,1.146831696505216e+16,63277218795520.0
3097,question_33_aime_Qwen3-8B_S8,8,1,1,1,1,0.0,0.2995361160780917,1058,2006,8044447339873024.0,46767200979200.0
3098,question_33_aime_Qwen3-8B_S8,8,1,1,1,1,0.0,0.5972493233957253,1219,3438,8764881193670656.0,51186184759808.0
3099,question_33_aime_Qwen3-8B_S8,8,1,1,1,1,0.0,0.8770696981826945,1223,6376,9042847395057664.0,52303972662528.0
3100,question_33_aime_Qwen3-8B_S4,4,1,1,1,1,1.0,0.45850234187307365,1375,2746,6850070770878464.0,41150687322880.0
3101,question_33_aime_Qwen3-8B_S4,4,1,1,1,1,1.0,0.4603431620451902,1558,1558,7209747505349632.0,43281838247424.0
3102,question_33_aime_Qwen3-8B_S4,4,1,1,1,1,1.0,0.3429146107641277,1650,1650,7459191228492032.0,44657034304768.0
3103,question_33_aime_Qwen3-8B_S2,2,1,1,1,1,0.0,0.6667121240156826,1391,3019,5631941661633792.0,34381469708800.0
3104,question_33_aime_Qwen3-8B_S2,2,1,1,1,1,0.0,0.8700582218580246,1161,2354,4582975868990464.0,28205810370560.0
3105,question_33_aime_Qwen3-8B_S2,2,1,1,1,1,0.0,0.2995361160780917,1058,1058,4336697914084608.0,26616496026368.0
3106,question_33_aime_Qwen3-8B_S1,1,1,1,1,1,0.0,0.11213555454326557,1665,1665,4467002709255680.0,27694445894912.0
3107,question_33_aime_Qwen3-8B_S1,1,1,1,1,1,0.0,0.5972493233957253,1219,1219,3244064738192384.0,20257314191104.0
3108,question_33_aime_Qwen3-8B_S1,1,1,1,1,1,0.0,0.736692482625183,1261,1261,3374456567324160.0,20982169391360.0
3109,question_34_aime_Qwen3-8B_S64,64,1,1,1,1,0.0,0.8552440767626652,914,2280,1.4724564334979328e+16,69854946323456.0
3110,question_34_aime_Qwen3-8B_S64,64,1,1,1,1,0.0,0.8552440767626652,914,2280,1.4724564334979328e+16,69854946323456.0
3111,question_34_aime_Qwen3-8B_S64,64,1,1,1,1,0.0,0.8552440767626652,914,2280,1.4724564334979328e+16,69854946323456.0
3112,question_34_aime_Qwen3-8B_S32,32,1,1,1,1,0.0,0.4786116919793136,1079,2939,1.1988355347294464e+16,63550824133376.0
3113,question_34_aime_Qwen3-8B_S32,32,1,1,1,1,0.0,0.8552440767626652,914,1606,1.1487177362496e+16,61115102607104.0
3114,question_34_aime_Qwen3-8B_S32,32,1,1,1,1,0.0,0.4786116919793136,1079,2939,1.038057678049024e+16,53931382546176.0
3115,question_34_aime_Qwen3-8B_S16,16,1,1,1,1,0.0,0.7015837983175771,1086,4737,1.1248119287172608e+16,63500961839360.0
3116,question_34_aime_Qwen3-8B_S16,16,1,1,1,1,0.0,0.3498092409507744,674,674,8668095668503552.0,49274794852608.0
3117,question_34_aime_Qwen3-8B_S16,16,1,1,1,1,0.0,0.8552440767626652,914,1606,6456316190047488.0,35634019650560.0
3118,question_34_aime_Qwen3-8B_S8,8,1,1,1,1,0.0,0.7015837983175771,1086,3583,8518770868666624.0,50440411021824.0
3119,question_34_aime_Qwen3-8B_S8,8,1,1,1,1,0.0,0.4720362022958965,1386,2572,9509827016496896.0,56664471662336.0
3120,question_34_aime_Qwen3-8B_S8,8,1,1,1,1,0.0,0.8552440767626652,914,1606,5563747479278592.0,32810446327808.0
3121,question_34_aime_Qwen3-8B_S4,4,1,1,1,1,0.0,0.6194969079659921,1159,2729,8425845073255936.0,50709220074240.0
3122,question_34_aime_Qwen3-8B_S4,4,1,1,1,1,0.0,0.3004124988146559,1586,6478,8492297007281920.0,51279437114112.0
3123,question_34_aime_Qwen3-8B_S4,4,1,1,1,1,0.0,0.6194969079659921,1159,2712,8006062161564160.0,48218107404288.0
3124,question_34_aime_Qwen3-8B_S2,2,1,1,1,1,0.0,0.11688430338713043,1814,4273,8451631694880768.0,51220833679360.0
3125,question_34_aime_Qwen3-8B_S2,2,1,1,1,1,0.0,0.6355371013642372,692,692,4244381605187072.0,26475805757952.0
3126,question_34_aime_Qwen3-8B_S2,2,1,1,1,1,0.0,0.7015837983175771,1086,2272,4356682836326144.0,26954159388928.0
3127,question_34_aime_Qwen3-8B_S1,1,1,1,1,1,0.0,0.10888250276699298,1043,1043,2791009763013888.0,17360823652096.0
3128,question_34_aime_Qwen3-8B_S1,1,1,1,1,1,0.0,0.23108756514475326,2210,2210,5915622115005440.0,36781929952256.0
3129,question_34_aime_Qwen3-8B_S1,1,1,1,1,1,0.0,0.11004294918306042,1414,1414,3774526610931200.0,23488257805312.0
3130,question_35_aime_Qwen3-8B_S64,64,1,1,1,1,0.0,0.3086699288762837,618,618,1.2032885241111552e+16,48810088683264.0
3131,question_35_aime_Qwen3-8B_S64,64,1,1,1,1,0.0,0.3086699288762837,618,618,1.2032885241111552e+16,48810088683264.0
3132,question_35_aime_Qwen3-8B_S64,64,1,1,1,1,0.0,0.3086699288762837,618,618,1.2032885241111552e+16,48810088683264.0
3133,question_35_aime_Qwen3-8B_S32,32,1,1,1,1,0.0,0.3086699288762837,618,618,8937311924570880.0,43254435616512.0
3134,question_35_aime_Qwen3-8B_S32,32,1,1,1,1,1.0,0.5795984788295436,1291,1291,1.5848060268932608e+16,76888080452864.0
3135,question_35_aime_Qwen3-8B_S32,32,1,1,1,1,1.0,0.825263584800494,1241,1241,1.4430435002230528e+16,70045449197056.0
3136,question_35_aime_Qwen3-8B_S16,16,1,1,1,1,1.0,0.46372606267729893,1364,1364,1.0932089455074048e+16,58676665348864.0
3137,question_35_aime_Qwen3-8B_S16,16,1,1,1,1,0.0,0.3086699288762837,618,618,6336948409122304.0,33678404166656.0
3138,question_35_aime_Qwen3-8B_S16,16,1,1,1,1,1.0,0.5795984788295436,1291,1291,1.076073200086528e+16,56727724199424.0
3139,question_35_aime_Qwen3-8B_S8,8,1,1,1,1,1.0,0.8199026303361665,1313,1313,9684996739774464.0,54531967294464.0
3140,question_35_aime_Qwen3-8B_S8,8,1,1,1,1,1.0,0.5804241419976777,1151,1151,8855340369943040.0,50507936823040.0
3141,question_35_aime_Qwen3-8B_S8,8,1,1,1,1,1.0,0.396989742369031,1419,2713,1.048081353661184e+16,59849899536640.0
3142,question_35_aime_Qwen3-8B_S4,4,1,1,1,1,1.0,0.396989742369031,1419,2713,7283151905277952.0,43416668879872.0
3143,question_35_aime_Qwen3-8B_S4,4,1,1,1,1,1.0,0.5423366119795376,1379,1379,8038102471722752.0,47358826075648.0
3144,question_35_aime_Qwen3-8B_S4,4,1,1,1,1,1.0,0.396989742369031,1419,1419,8055577396121600.0,47603930151424.0
3145,question_35_aime_Qwen3-8B_S2,2,1,1,1,1,1.0,0.6171560932072251,1264,1264,5220966556789248.0,32008207237376.0
3146,question_35_aime_Qwen3-8B_S2,2,1,1,1,1,1.0,0.5554951802431398,1371,1371,5484145851918592.0,33367477855488.0
3147,question_35_aime_Qwen3-8B_S2,2,1,1,1,1,1.0,0.5894280282542049,1615,1615,6138379683663360.0,37220477436672.0
3148,question_35_aime_Qwen3-8B_S1,1,1,1,1,1,1.0,0.8007290010667096,1488,1488,4007000917711872.0,24770176020480.0
3149,question_35_aime_Qwen3-8B_S1,1,1,1,1,1,1.0,0.6933615863001243,1443,1443,3887504645369600.0,24021558911744.0
3150,question_35_aime_Qwen3-8B_S1,1,1,1,1,1,1.0,0.43893354679238983,1677,1677,4507939464946944.0,27897884340480.0
3151,question_36_aime_Qwen3-8B_S64,64,1,1,1,1,0.0,0.018250881017902516,504,504,9495009097611264.0,42639853616896.0
3152,question_36_aime_Qwen3-8B_S64,64,1,1,1,1,0.0,0.018250881017902516,504,504,9495009097611264.0,42639853616896.0
3153,question_36_aime_Qwen3-8B_S64,64,1,1,1,1,0.0,0.018250881017902516,504,504,9495009097611264.0,42639853616896.0
3154,question_36_aime_Qwen3-8B_S32,32,1,1,1,1,0.0,0.05107605746291856,726,1456,9679758725193728.0,48856924949760.0
3155,question_36_aime_Qwen3-8B_S32,32,1,1,1,1,0.0,0.13553861217407664,872,4077,1.0849973364168448e+16,53534617619456.0
3156,question_36_aime_Qwen3-8B_S32,32,1,1,1,1,0.0,0.018250881017902516,504,504,7366297675689472.0,38031223432704.0
3157,question_36_aime_Qwen3-8B_S16,16,1,1,1,1,0.0,0.02324198975130084,622,1352,7424988177035520.0,41109766417664.0
3158,question_36_aime_Qwen3-8B_S16,16,1,1,1,1,0.0,0.11396864893318757,1128,4137,1.1032778671181568e+16,59912720523264.0
3159,question_36_aime_Qwen3-8B_S16,16,1,1,1,1,0.0,0.018250881017902516,504,504,5738729037869312.0,32291835355904.0
3160,question_36_aime_Qwen3-8B_S8,8,1,1,1,1,0.0,0.018250881017902516,504,504,4767099275691776.0,28320276562688.0
3161,question_36_aime_Qwen3-8B_S8,8,1,1,1,1,0.0,0.03527942942838695,697,697,6492521810164480.0,37182255334400.0
3162,question_36_aime_Qwen3-8B_S8,8,1,1,1,1,0.0,0.018250881017902516,504,504,4835593084786176.0,28713963504640.0
3163,question_36_aime_Qwen3-8B_S4,4,1,1,1,1,0.0,0.1005206874047511,1022,1719,4587286299182848.0,27439533584384.0
3164,question_36_aime_Qwen3-8B_S4,4,1,1,1,1,0.0,0.18453957428852147,937,2360,4343122558906368.0,26029092110848.0
3165,question_36_aime_Qwen3-8B_S4,4,1,1,1,1,0.0,0.15650451368129975,945,2830,5798269578672640.0,34533646435072.0
3166,question_36_aime_Qwen3-8B_S2,2,1,1,1,1,0.0,0.010552082063766887,730,730,3235610550242304.0,20023614720512.0
3167,question_36_aime_Qwen3-8B_S2,2,1,1,1,1,0.0,0.4292518263520452,2014,4029,7678526644323072.0,46083369167872.0
3168,question_36_aime_Qwen3-8B_S2,2,1,1,1,1,0.0,0.08584421239649406,969,969,4433775967051520.0,27009341808640.0
3169,question_36_aime_Qwen3-8B_S1,1,1,1,1,1,0.0,0.26460776663608604,1518,1518,4102620277699328.0,25266193989120.0
3170,question_36_aime_Qwen3-8B_S1,1,1,1,1,1,0.0,0.18453957428852147,937,937,2515295541166592.0,15596907620096.0
3171,question_36_aime_Qwen3-8B_S1,1,1,1,1,1,0.0,0.4335371887755198,1915,1915,5221199197436928.0,31909156165888.0
