序号,question_model_qp_cp_bs,qp,cp,bs,n_trials,n_question,准确率,平均reward,answer_tokens,total_tokens,mean_eflops,访存量
48528,question_98_test150_Qwen3-0.6B_QP5_CP1_BS1,5,1,1,1,1,1.0,0.970534272062709,321,632,199444031821824.0,989891855360.0
48529,question_98_test150_Qwen3-0.6B_QP4_CP1_BS1,4,1,1,1,1,1.0,0.9604671960083315,360,360,162758498131968.0,789217776640.0
48530,question_98_test150_Qwen3-0.6B_QP4_CP1_BS1,4,1,1,1,1,1.0,0.9759941478210825,350,350,179149931376128.0,876642207232.0
48531,question_98_test150_Qwen3-0.6B_QP4_CP1_BS1,4,1,1,1,1,1.0,0.9756729564712673,365,365,175753338622464.0,869192205824.0
48532,question_98_test150_Qwen3-0.6B_QP3_CP1_BS1,3,1,1,1,1,1.0,0.9743479692475011,311,311,159276371877888.0,829657799680.0
48533,question_98_test150_Qwen3-0.6B_QP3_CP1_BS1,3,1,1,1,1,1.0,0.9584398771504082,351,351,173367365371904.0,888516055552.0
48534,question_98_test150_Qwen3-0.6B_QP3_CP1_BS1,3,1,1,1,1,1.0,0.8597248757428151,284,595,183897368053248.0,1012777115648.0
48535,question_98_test150_Qwen3-0.6B_QP2_CP1_BS1,2,1,1,1,1,0.0,0.4510084116701509,354,703,116135812874752.0,608169149440.0
48536,question_98_test150_Qwen3-0.6B_QP2_CP1_BS1,2,1,1,1,1,1.0,0.9772818406051806,350,350,164894633378816.0,893972332032.0
48537,question_98_test150_Qwen3-0.6B_QP2_CP1_BS1,2,1,1,1,1,1.0,0.9727551536167973,357,357,163302447413248.0,895144735744.0
48538,question_98_test150_Qwen3-0.6B_QP1_CP1_BS1,1,1,1,1,1,1.0,0.9721625847543491,343,343,98634899879424.0,575124653568.0
48539,question_98_test150_Qwen3-0.6B_QP1_CP1_BS1,1,1,1,1,1,1.0,0.9491145483233175,331,331,101984871755776.0,590412016128.0
48540,question_98_test150_Qwen3-0.6B_QP1_CP1_BS1,1,1,1,1,1,1.0,0.9584398771504082,351,351,103916477498368.0,596610862080.0
48541,question_99_test150_Qwen3-0.6B_QP20_CP1_BS1,20,1,1,1,1,1.0,0.8602320393116376,349,349,372196394648576.0,1533727818240.0
48542,question_99_test150_Qwen3-0.6B_QP20_CP1_BS1,20,1,1,1,1,1.0,0.9816060986350512,230,524,247709049067008.0,1142448085504.0
48543,question_99_test150_Qwen3-0.6B_QP20_CP1_BS1,20,1,1,1,1,1.0,0.9725229898838224,294,294,385908984033792.0,1694157475840.0
48544,question_99_test150_Qwen3-0.6B_QP19_CP1_BS1,19,1,1,1,1,1.0,0.5188137833691743,424,424,384485126949376.0,1686395679232.0
48545,question_99_test150_Qwen3-0.6B_QP19_CP1_BS1,19,1,1,1,1,1.0,0.6417020100292762,364,364,344762832944128.0,1499426799616.0
48546,question_99_test150_Qwen3-0.6B_QP19_CP1_BS1,19,1,1,1,1,1.0,0.773416288370464,429,429,372697661563904.0,1655726213120.0
48547,question_99_test150_Qwen3-0.6B_QP18_CP1_BS1,18,1,1,1,1,1.0,0.4518818168776338,440,440,394576029914624.0,1738273094144.0
48548,question_99_test150_Qwen3-0.6B_QP18_CP1_BS1,18,1,1,1,1,1.0,0.8957714710291834,296,296,280311706608640.0,1363348267520.0
48549,question_99_test150_Qwen3-0.6B_QP18_CP1_BS1,18,1,1,1,1,1.0,0.9786778495894201,245,245,253296379887616.0,1209487063552.0
48550,question_99_test150_Qwen3-0.6B_QP17_CP1_BS1,17,1,1,1,1,1.0,0.9786778495894201,245,245,228809806559744.0,1097753854464.0
48551,question_99_test150_Qwen3-0.6B_QP17_CP1_BS1,17,1,1,1,1,1.0,0.8032887272094472,407,407,338669365192704.0,1514712215552.0
48552,question_99_test150_Qwen3-0.6B_QP17_CP1_BS1,17,1,1,1,1,1.0,0.9816060986350512,230,523,239161976403456.0,1087151791104.0
48553,question_99_test150_Qwen3-0.6B_QP16_CP1_BS1,16,1,1,1,1,1.0,0.9816060986350512,230,769,235768090675200.0,1163290518016.0
48554,question_99_test150_Qwen3-0.6B_QP16_CP1_BS1,16,1,1,1,1,1.0,0.8957714710291834,296,296,269274433719808.0,1365443047936.0
48555,question_99_test150_Qwen3-0.6B_QP16_CP1_BS1,16,1,1,1,1,1.0,0.9794508975583167,331,331,321820847854592.0,1422470318592.0
48556,question_99_test150_Qwen3-0.6B_QP15_CP1_BS1,15,1,1,1,1,1.0,0.9764892339604185,266,266,347335424385024.0,1631676240384.0
48557,question_99_test150_Qwen3-0.6B_QP15_CP1_BS1,15,1,1,1,1,1.0,0.9504538385287714,241,241,205150380239872.0,936580068352.0
48558,question_99_test150_Qwen3-0.6B_QP15_CP1_BS1,15,1,1,1,1,1.0,0.9725229898838224,294,294,250293895668224.0,1164583617536.0
48559,question_99_test150_Qwen3-0.6B_QP14_CP1_BS1,14,1,1,1,1,1.0,0.9780551853305386,253,253,220201003295744.0,1006223326208.0
48560,question_99_test150_Qwen3-0.6B_QP14_CP1_BS1,14,1,1,1,1,1.0,0.9786778495894201,245,245,309076466341888.0,1451893071872.0
48561,question_99_test150_Qwen3-0.6B_QP14_CP1_BS1,14,1,1,1,1,1.0,0.8957714710291834,296,296,213427140875776.0,1064988670464.0
48562,question_99_test150_Qwen3-0.6B_QP13_CP1_BS1,13,1,1,1,1,1.0,0.8222637436711243,338,338,335186545544192.0,1574043583488.0
48563,question_99_test150_Qwen3-0.6B_QP13_CP1_BS1,13,1,1,1,1,1.0,0.9789944674063334,297,297,301221527800832.0,1332234335232.0
48564,question_99_test150_Qwen3-0.6B_QP13_CP1_BS1,13,1,1,1,1,1.0,0.8602320393116376,349,349,260608958948864.0,1220094091264.0
48565,question_99_test150_Qwen3-0.6B_QP12_CP1_BS1,12,1,1,1,1,1.0,0.9595124412350818,243,852,256531023444480.0,1220849176576.0
48566,question_99_test150_Qwen3-0.6B_QP12_CP1_BS1,12,1,1,1,1,1.0,0.9794508975583167,331,331,334462960296960.0,1602885487104.0
48567,question_99_test150_Qwen3-0.6B_QP12_CP1_BS1,12,1,1,1,1,1.0,0.6417020100292762,364,364,298259461268992.0,1461082431488.0
48568,question_99_test150_Qwen3-0.6B_QP11_CP1_BS1,11,1,1,1,1,1.0,0.7311620212456275,392,392,279679920095232.0,1397105285120.0
48569,question_99_test150_Qwen3-0.6B_QP11_CP1_BS1,11,1,1,1,1,1.0,0.9303873193718061,497,497,340302776033280.0,1669486157312.0
48570,question_99_test150_Qwen3-0.6B_QP11_CP1_BS1,11,1,1,1,1,1.0,0.773416288370464,429,429,269837533655040.0,1272398840320.0
48571,question_99_test150_Qwen3-0.6B_QP10_CP1_BS1,10,1,1,1,1,1.0,0.9816060986350512,230,526,197253467111424.0,1042753618432.0
48572,question_99_test150_Qwen3-0.6B_QP10_CP1_BS1,10,1,1,1,1,1.0,0.9638857520967463,473,473,292347207647232.0,1387221564416.0
48573,question_99_test150_Qwen3-0.6B_QP10_CP1_BS1,10,1,1,1,1,1.0,0.1418719537035605,267,267,285627506022400.0,1440082987008.0
48574,question_99_test150_Qwen3-0.6B_QP9_CP1_BS1,9,1,1,1,1,1.0,0.9816060986350512,230,526,195967304236032.0,1056311773696.0
48575,question_99_test150_Qwen3-0.6B_QP9_CP1_BS1,9,1,1,1,1,1.0,0.9816060986350512,230,660,212173037376512.0,1098695533568.0
48576,question_99_test150_Qwen3-0.6B_QP9_CP1_BS1,9,1,1,1,1,1.0,0.9786778495894201,245,245,230331899525632.0,1149940965376.0
48577,question_99_test150_Qwen3-0.6B_QP8_CP1_BS1,8,1,1,1,1,1.0,0.6992695126437338,360,360,261801181029888.0,1314945100800.0
48578,question_99_test150_Qwen3-0.6B_QP8_CP1_BS1,8,1,1,1,1,1.0,0.42821016430464104,417,417,265098600643584.0,1335604962304.0
48579,question_99_test150_Qwen3-0.6B_QP8_CP1_BS1,8,1,1,1,1,1.0,0.9794508975583167,331,331,200671045005312.0,997903673344.0
48580,question_99_test150_Qwen3-0.6B_QP7_CP1_BS1,7,1,1,1,1,1.0,0.8957714710291834,296,296,170129510741504.0,943262919168.0
48581,question_99_test150_Qwen3-0.6B_QP7_CP1_BS1,7,1,1,1,1,1.0,0.9638857520967463,473,473,258143847555584.0,1391166220800.0
48582,question_99_test150_Qwen3-0.6B_QP7_CP1_BS1,7,1,1,1,1,1.0,0.8957714710291834,296,296,156497625518592.0,857105795584.0
48583,question_99_test150_Qwen3-0.6B_QP6_CP1_BS1,6,1,1,1,1,1.0,0.9764892339604185,266,266,179762157320704.0,925414855168.0
48584,question_99_test150_Qwen3-0.6B_QP6_CP1_BS1,6,1,1,1,1,1.0,0.9725229898838224,294,294,172736246629376.0,943119846400.0
48585,question_99_test150_Qwen3-0.6B_QP6_CP1_BS1,6,1,1,1,1,1.0,0.9710155121744006,430,430,237411233894400.0,1264681767424.0
48586,question_99_test150_Qwen3-0.6B_QP5_CP1_BS1,5,1,1,1,1,1.0,0.7811242327347133,340,340,189819291717120.0,1042515395072.0
48587,question_99_test150_Qwen3-0.6B_QP5_CP1_BS1,5,1,1,1,1,1.0,0.9460361409468483,368,368,204162431738880.0,1079688182272.0
48588,question_99_test150_Qwen3-0.6B_QP5_CP1_BS1,5,1,1,1,1,1.0,0.8222637436711243,338,338,199045886016512.0,1059348237312.0
48589,question_99_test150_Qwen3-0.6B_QP4_CP1_BS1,4,1,1,1,1,1.0,0.9638857520967463,473,473,225097958810112.0,1270794904064.0
48590,question_99_test150_Qwen3-0.6B_QP4_CP1_BS1,4,1,1,1,1,1.0,0.2721496845240178,364,364,180572307282432.0,963372506112.0
48591,question_99_test150_Qwen3-0.6B_QP4_CP1_BS1,4,1,1,1,1,1.0,0.6603446984445881,309,309,173033402698752.0,947828544512.0
48592,question_99_test150_Qwen3-0.6B_QP3_CP1_BS1,3,1,1,1,1,1.0,0.4946054413627327,464,464,189860568045056.0,1059015632384.0
48593,question_99_test150_Qwen3-0.6B_QP3_CP1_BS1,3,1,1,1,1,1.0,0.8957714710291834,296,296,139484502039552.0,830592936448.0
48594,question_99_test150_Qwen3-0.6B_QP3_CP1_BS1,3,1,1,1,1,1.0,0.9555543941739689,411,411,226450731082240.0,1303472832000.0
48595,question_99_test150_Qwen3-0.6B_QP2_CP1_BS1,2,1,1,1,1,1.0,0.9817091976989303,424,424,183045832963584.0,1050018643456.0
48596,question_99_test150_Qwen3-0.6B_QP2_CP1_BS1,2,1,1,1,1,1.0,0.8032887272094472,407,407,151193010138624.0,874126161920.0
48597,question_99_test150_Qwen3-0.6B_QP2_CP1_BS1,2,1,1,1,1,1.0,0.9794508975583167,331,331,122689289801216.0,710975923200.0
48598,question_99_test150_Qwen3-0.6B_QP1_CP1_BS1,1,1,1,1,1,1.0,0.9705342788808833,402,402,109156608886272.0,648747205120.0
48599,question_99_test150_Qwen3-0.6B_QP1_CP1_BS1,1,1,1,1,1,1.0,0.9578781068039384,392,392,117731786513920.0,664170137088.0
48600,question_99_test150_Qwen3-0.6B_QP1_CP1_BS1,1,1,1,1,1,1.0,0.354186419491674,462,462,123919458241024.0,741126652416.0
48601,question_0_test150_Qwen3-8B_QP20_CP1_BS1,20,1,1,1,1,1.0,0.9528326792580529,294,294,4052955126836992.0,23098102310656.0
48602,question_0_test150_Qwen3-8B_QP20_CP1_BS1,20,1,1,1,1,1.0,0.9667054687409753,323,323,3704618254902528.0,21074333100032.0
48603,question_0_test150_Qwen3-8B_QP20_CP1_BS1,20,1,1,1,1,1.0,0.6249571419548503,402,402,3719802228754176.0,21077164343552.0
48604,question_0_test150_Qwen3-8B_QP19_CP1_BS1,19,1,1,1,1,1.0,0.8501883528073413,472,472,3936178267380480.0,22525007351040.0
48605,question_0_test150_Qwen3-8B_QP19_CP1_BS1,19,1,1,1,1,1.0,0.9582893380400427,310,310,3552960000392960.0,20142497677824.0
48606,question_0_test150_Qwen3-8B_QP19_CP1_BS1,19,1,1,1,1,1.0,0.9658378277848017,370,370,3763995813739520.0,21405588098816.0
48607,question_0_test150_Qwen3-8B_QP18_CP1_BS1,18,1,1,1,1,1.0,0.8501883528073413,472,472,3695193830065920.0,21167035724800.0
48608,question_0_test150_Qwen3-8B_QP18_CP1_BS1,18,1,1,1,1,1.0,0.9435386273603821,447,447,4089426527333632.0,23608796346112.0
48609,question_0_test150_Qwen3-8B_QP18_CP1_BS1,18,1,1,1,1,1.0,0.90451957590035,403,403,3598653044929280.0,20554164256512.0
48610,question_0_test150_Qwen3-8B_QP17_CP1_BS1,17,1,1,1,1,1.0,0.5234380349487865,520,520,3640766210280704.0,20947369842944.0
48611,question_0_test150_Qwen3-8B_QP17_CP1_BS1,17,1,1,1,1,1.0,0.9491193842768464,297,297,3670921260354816.0,21177119388160.0
48612,question_0_test150_Qwen3-8B_QP17_CP1_BS1,17,1,1,1,1,1.0,0.4486582033016853,435,435,3569436548037376.0,20487657767680.0
48613,question_0_test150_Qwen3-8B_QP16_CP1_BS1,16,1,1,1,1,1.0,0.9471807306166447,483,483,3227898374628608.0,18511911092736.0
48614,question_0_test150_Qwen3-8B_QP16_CP1_BS1,16,1,1,1,1,1.0,0.9636128194819615,326,326,3477490653173760.0,20062966780928.0
48615,question_0_test150_Qwen3-8B_QP16_CP1_BS1,16,1,1,1,1,1.0,0.5234380349487865,520,520,3618354484983040.0,21002478971392.0
48616,question_0_test150_Qwen3-8B_QP15_CP1_BS1,15,1,1,1,1,1.0,0.90451957590035,403,403,3619489614011904.0,20947633907456.0
48617,question_0_test150_Qwen3-8B_QP15_CP1_BS1,15,1,1,1,1,1.0,0.4486582033016853,435,435,3381416727015680.0,19603484268288.0
48618,question_0_test150_Qwen3-8B_QP15_CP1_BS1,15,1,1,1,1,1.0,0.9666781701156402,406,406,3507206161991680.0,20345994790400.0
48619,question_0_test150_Qwen3-8B_QP14_CP1_BS1,14,1,1,1,1,1.0,0.9360599562095318,369,369,3224906225968128.0,18822483997952.0
48620,question_0_test150_Qwen3-8B_QP14_CP1_BS1,14,1,1,1,1,1.0,0.7828485506613067,469,469,3224835580711168.0,18773867280640.0
48621,question_0_test150_Qwen3-8B_QP14_CP1_BS1,14,1,1,1,1,1.0,0.947462780676409,339,339,3414340291889408.0,19896164418816.0
48622,question_0_test150_Qwen3-8B_QP13_CP1_BS1,13,1,1,1,1,1.0,0.32183111393284297,316,316,3692871417745920.0,21821842047232.0
48623,question_0_test150_Qwen3-8B_QP13_CP1_BS1,13,1,1,1,1,1.0,0.9419641472059735,304,304,3528564793223680.0,20731201870848.0
48624,question_0_test150_Qwen3-8B_QP13_CP1_BS1,13,1,1,1,1,1.0,0.7828485506613067,469,469,3501302541477632.0,20632916186880.0
48625,question_0_test150_Qwen3-8B_QP12_CP1_BS1,12,1,1,1,1,1.0,0.9599233835109173,290,290,2767445536572928.0,16161633312768.0
48626,question_0_test150_Qwen3-8B_QP12_CP1_BS1,12,1,1,1,1,1.0,0.5681746781290666,328,328,3358228477106688.0,19781710015232.0
48627,question_0_test150_Qwen3-8B_QP12_CP1_BS1,12,1,1,1,1,1.0,0.9624403572878091,381,381,2786622100936960.0,16196662478592.0
48628,question_0_test150_Qwen3-8B_QP11_CP1_BS1,11,1,1,1,1,1.0,0.5672166022411309,307,307,2821976873410560.0,16588260893696.0
48629,question_0_test150_Qwen3-8B_QP11_CP1_BS1,11,1,1,1,1,1.0,0.7483211137545984,314,314,3456568162848000.0,20583144307456.0
48630,question_0_test150_Qwen3-8B_QP11_CP1_BS1,11,1,1,1,1,1.0,0.9582893380400427,310,310,3065515676016896.0,18092279754496.0
48631,question_0_test150_Qwen3-8B_QP10_CP1_BS1,10,1,1,1,1,1.0,0.954049200597333,311,311,2987035524916480.0,17812153661440.0
48632,question_0_test150_Qwen3-8B_QP10_CP1_BS1,10,1,1,1,1,1.0,0.5234380349487865,520,520,3108895415907584.0,18501741598464.0
48633,question_0_test150_Qwen3-8B_QP10_CP1_BS1,10,1,1,1,1,1.0,0.7483211137545984,314,314,2611295521325824.0,15375382521600.0
48634,question_0_test150_Qwen3-8B_QP9_CP1_BS1,9,1,1,1,1,1.0,0.9547807848735598,370,370,2776837027223808.0,16563796861952.0
48635,question_0_test150_Qwen3-8B_QP9_CP1_BS1,9,1,1,1,1,1.0,0.9894018669709294,302,302,2951172185030400.0,17598736070144.0
48636,question_0_test150_Qwen3-8B_QP9_CP1_BS1,9,1,1,1,1,1.0,0.7483211137545984,314,314,2297192237633792.0,13522083403008.0
48637,question_0_test150_Qwen3-8B_QP8_CP1_BS1,8,1,1,1,1,1.0,0.5681746781290666,328,328,2649720546457856.0,15875014944512.0
48638,question_0_test150_Qwen3-8B_QP8_CP1_BS1,8,1,1,1,1,1.0,0.9694700010926932,446,446,3133677112392960.0,18948847891456.0
48639,question_0_test150_Qwen3-8B_QP8_CP1_BS1,8,1,1,1,1,1.0,0.967765634088178,376,376,2570850381170432.0,15374082248192.0
48640,question_0_test150_Qwen3-8B_QP7_CP1_BS1,7,1,1,1,1,1.0,0.9601552139557191,372,372,2425865162913792.0,14559032416000.0
48641,question_0_test150_Qwen3-8B_QP7_CP1_BS1,7,1,1,1,1,1.0,0.9693967735455438,435,435,2413398518800640.0,14518105937664.0
48642,question_0_test150_Qwen3-8B_QP7_CP1_BS1,7,1,1,1,1,1.0,0.9742180169799278,369,369,2933482850529536.0,17806402650368.0
48643,question_0_test150_Qwen3-8B_QP6_CP1_BS1,6,1,1,1,1,1.0,0.9061858803671182,446,446,2482177443363072.0,15013301081856.0
48644,question_0_test150_Qwen3-8B_QP6_CP1_BS1,6,1,1,1,1,1.0,0.9661000386946422,360,360,2188048024107008.0,13214655340544.0
48645,question_0_test150_Qwen3-8B_QP6_CP1_BS1,6,1,1,1,1,1.0,0.9661000386946422,360,360,2107585002978560.0,12700838995712.0
48646,question_0_test150_Qwen3-8B_QP5_CP1_BS1,5,1,1,1,1,1.0,0.9527773154030185,304,304,2113592162886400.0,12841165603840.0
48647,question_0_test150_Qwen3-8B_QP5_CP1_BS1,5,1,1,1,1,1.0,0.9894018669709294,302,302,1980050907671552.0,12001816993024.0
48648,question_0_test150_Qwen3-8B_QP5_CP1_BS1,5,1,1,1,1,1.0,0.9636589369209712,353,353,2288291082543616.0,13921905364224.0
48649,question_0_test150_Qwen3-8B_QP4_CP1_BS1,4,1,1,1,1,1.0,0.9703511111729961,433,433,2143661699183872.0,13189456010752.0
48650,question_0_test150_Qwen3-8B_QP4_CP1_BS1,4,1,1,1,1,1.0,0.8434030726499486,413,413,2066288260548096.0,12710807552768.0
48651,question_0_test150_Qwen3-8B_QP4_CP1_BS1,4,1,1,1,1,1.0,0.44365198168246595,414,414,1830764007060224.0,11186170029568.0
48652,question_0_test150_Qwen3-8B_QP3_CP1_BS1,3,1,1,1,1,1.0,0.9647772958162343,342,342,1486577924615424.0,9150778541824.0
48653,question_0_test150_Qwen3-8B_QP3_CP1_BS1,3,1,1,1,1,1.0,0.9667054687409753,323,323,1852371942523904.0,11409513871360.0
48654,question_0_test150_Qwen3-8B_QP3_CP1_BS1,3,1,1,1,1,1.0,0.9517264698232648,366,366,1704942698925312.0,10481211731200.0
48655,question_0_test150_Qwen3-8B_QP2_CP1_BS1,2,1,1,1,1,1.0,0.9636128194819615,326,326,1414610794606336.0,8782958603008.0
48656,question_0_test150_Qwen3-8B_QP2_CP1_BS1,2,1,1,1,1,1.0,0.9360599562095318,369,369,1576001158586368.0,9832822308096.0
48657,question_0_test150_Qwen3-8B_QP2_CP1_BS1,2,1,1,1,1,1.0,0.9666781701156402,406,406,1148712219648256.0,7083482584832.0
48658,question_0_test150_Qwen3-8B_QP1_CP1_BS1,1,1,1,1,1,1.0,0.8434030726499486,413,413,1102186229232128.0,6907167141632.0
48659,question_0_test150_Qwen3-8B_QP1_CP1_BS1,1,1,1,1,1,1.0,0.9360599562095318,369,369,985316169312256.0,6177749010176.0
48660,question_0_test150_Qwen3-8B_QP1_CP1_BS1,1,1,1,1,1,1.0,0.6249571419548503,402,402,1072425053060864.0,6726149972480.0
48661,question_1_test150_Qwen3-8B_QP20_CP1_BS1,20,1,1,1,1,1.0,0.9571702411186974,337,337,2023479064835840.0,11422169434880.0
48662,question_1_test150_Qwen3-8B_QP20_CP1_BS1,20,1,1,1,1,1.0,0.9662557898814381,325,325,1553760360197376.0,8855634782976.0
48663,question_1_test150_Qwen3-8B_QP20_CP1_BS1,20,1,1,1,1,1.0,0.9571702411186974,337,337,2065249200357632.0,11686567283456.0
48664,question_1_test150_Qwen3-8B_QP19_CP1_BS1,19,1,1,1,1,1.0,0.9709708362117347,335,335,1965379599251456.0,10943444483840.0
48665,question_1_test150_Qwen3-8B_QP19_CP1_BS1,19,1,1,1,1,1.0,0.9682282297815191,311,311,1820006725157376.0,9870525543680.0
48666,question_1_test150_Qwen3-8B_QP19_CP1_BS1,19,1,1,1,1,1.0,0.9662557898814381,325,325,1695498436675328.0,9818609514496.0
48667,question_1_test150_Qwen3-8B_QP18_CP1_BS1,18,1,1,1,1,1.0,0.9569365720159269,306,306,2026569641424640.0,11608012840704.0
48668,question_1_test150_Qwen3-8B_QP18_CP1_BS1,18,1,1,1,1,1.0,0.9662557898814381,325,325,1519953063394048.0,8763319015424.0
48669,question_1_test150_Qwen3-8B_QP18_CP1_BS1,18,1,1,1,1,1.0,0.9696858566903586,277,277,1923590235827712.0,10951210133248.0
48670,question_1_test150_Qwen3-8B_QP17_CP1_BS1,17,1,1,1,1,1.0,0.9562811977488966,274,274,1821824806847232.0,10356923312896.0
48671,question_1_test150_Qwen3-8B_QP17_CP1_BS1,17,1,1,1,1,1.0,0.9569365720159269,306,306,1686882937929728.0,9488478291968.0
48672,question_1_test150_Qwen3-8B_QP17_CP1_BS1,17,1,1,1,1,1.0,0.9557041852068695,273,273,1756648398893824.0,9900861135104.0
48673,question_1_test150_Qwen3-8B_QP16_CP1_BS1,16,1,1,1,1,1.0,0.961001239639784,287,287,1717545505754112.0,9701481485568.0
48674,question_1_test150_Qwen3-8B_QP16_CP1_BS1,16,1,1,1,1,1.0,0.9696858566903586,277,277,1919189693356032.0,11071796485888.0
48675,question_1_test150_Qwen3-8B_QP16_CP1_BS1,16,1,1,1,1,1.0,0.9662557898814381,325,325,1447515473312768.0,8410451199232.0
48676,question_1_test150_Qwen3-8B_QP15_CP1_BS1,15,1,1,1,1,1.0,0.9545612312023448,326,326,1728936526635264.0,9875185930752.0
48677,question_1_test150_Qwen3-8B_QP15_CP1_BS1,15,1,1,1,1,1.0,0.9545612312023448,326,326,1757780638338560.0,9935108827904.0
48678,question_1_test150_Qwen3-8B_QP15_CP1_BS1,15,1,1,1,1,1.0,0.9703403333729522,328,328,1867026977998080.0,10625408975616.0
48679,question_1_test150_Qwen3-8B_QP14_CP1_BS1,14,1,1,1,1,1.0,0.9662557898814381,325,325,1553964417409280.0,9190476875008.0
48680,question_1_test150_Qwen3-8B_QP14_CP1_BS1,14,1,1,1,1,1.0,0.9571702411186974,337,337,1749799565078272.0,9993314350848.0
48681,question_1_test150_Qwen3-8B_QP14_CP1_BS1,14,1,1,1,1,1.0,0.961001239639784,287,287,1572607413982464.0,8950073928192.0
48682,question_1_test150_Qwen3-8B_QP13_CP1_BS1,13,1,1,1,1,1.0,0.9703403333729522,328,328,1723298579113216.0,9831372494080.0
48683,question_1_test150_Qwen3-8B_QP13_CP1_BS1,13,1,1,1,1,1.0,0.9662557898814381,325,325,1449043105695232.0,8578234233344.0
48684,question_1_test150_Qwen3-8B_QP13_CP1_BS1,13,1,1,1,1,1.0,0.97164218705625,313,313,1564792474091776.0,8785817969920.0
48685,question_1_test150_Qwen3-8B_QP12_CP1_BS1,12,1,1,1,1,1.0,0.9518199175952504,340,340,1759161055650560.0,10211214776576.0
48686,question_1_test150_Qwen3-8B_QP12_CP1_BS1,12,1,1,1,1,1.0,0.9662557898814381,325,325,1332547715357184.0,7900416787200.0
48687,question_1_test150_Qwen3-8B_QP12_CP1_BS1,12,1,1,1,1,1.0,0.9569365720159269,306,306,1744929362655232.0,10275986523648.0
48688,question_1_test150_Qwen3-8B_QP11_CP1_BS1,11,1,1,1,1,1.0,0.973617328758216,276,276,1561230001841664.0,8968170416384.0
48689,question_1_test150_Qwen3-8B_QP11_CP1_BS1,11,1,1,1,1,1.0,0.9662557898814381,325,325,1392142512494592.0,8338357862400.0
48690,question_1_test150_Qwen3-8B_QP11_CP1_BS1,11,1,1,1,1,1.0,0.9662557898814381,325,325,1490919423450880.0,8962317601280.0
48691,question_1_test150_Qwen3-8B_QP10_CP1_BS1,10,1,1,1,1,1.0,0.9662557898814381,325,325,1449447726601216.0,8745973075712.0
48692,question_1_test150_Qwen3-8B_QP10_CP1_BS1,10,1,1,1,1,1.0,0.9662557898814381,325,325,1449860905659648.0,8732291168256.0
48693,question_1_test150_Qwen3-8B_QP10_CP1_BS1,10,1,1,1,1,1.0,0.9611461811177688,292,292,1642228590751488.0,9598181812736.0
48694,question_1_test150_Qwen3-8B_QP9_CP1_BS1,9,1,1,1,1,1.0,0.9562811977488966,274,274,1569889843265536.0,9288998664192.0
48695,question_1_test150_Qwen3-8B_QP9_CP1_BS1,9,1,1,1,1,1.0,0.9601602029649001,287,287,1492729944183808.0,8882732653056.0
48696,question_1_test150_Qwen3-8B_QP9_CP1_BS1,9,1,1,1,1,1.0,0.9545612312023448,326,326,1743059066867200.0,10489002534912.0
48697,question_1_test150_Qwen3-8B_QP8_CP1_BS1,8,1,1,1,1,1.0,0.9662557898814381,325,325,1361129872199936.0,8280045341440.0
48698,question_1_test150_Qwen3-8B_QP8_CP1_BS1,8,1,1,1,1,1.0,0.9675527046554456,299,299,1647401447553536.0,9830613308160.0
48699,question_1_test150_Qwen3-8B_QP8_CP1_BS1,8,1,1,1,1,1.0,0.9678344494910357,282,282,1314165491490048.0,7684247891456.0
48700,question_1_test150_Qwen3-8B_QP7_CP1_BS1,7,1,1,1,1,1.0,0.9571702411186974,337,337,1638623021687808.0,9843834919424.0
48701,question_1_test150_Qwen3-8B_QP7_CP1_BS1,7,1,1,1,1,1.0,0.9547724051532803,343,343,1392229194113792.0,8253625025280.0
48702,question_1_test150_Qwen3-8B_QP7_CP1_BS1,7,1,1,1,1,1.0,0.9573721082459677,337,337,1430427155834880.0,8517779469056.0
48703,question_1_test150_Qwen3-8B_QP6_CP1_BS1,6,1,1,1,1,1.0,0.9518199175952504,340,340,1389857161775104.0,8329828435456.0
48704,question_1_test150_Qwen3-8B_QP6_CP1_BS1,6,1,1,1,1,1.0,0.9605894978675958,328,328,1606702390667776.0,9750730016000.0
48705,question_1_test150_Qwen3-8B_QP6_CP1_BS1,6,1,1,1,1,1.0,0.9662557898814381,325,325,1351906079772672.0,8336145479424.0
48706,question_1_test150_Qwen3-8B_QP5_CP1_BS1,5,1,1,1,1,1.0,0.9738338552856025,329,329,1501703853910016.0,9147540281344.0
48707,question_1_test150_Qwen3-8B_QP5_CP1_BS1,5,1,1,1,1,1.0,0.9675527046554456,299,299,1573868897265408.0,9633339295232.0
48708,question_1_test150_Qwen3-8B_QP5_CP1_BS1,5,1,1,1,1,1.0,0.9518199175952504,340,340,1222370382931200.0,7372606337024.0
48709,question_1_test150_Qwen3-8B_QP4_CP1_BS1,4,1,1,1,1,1.0,0.9588730873787888,305,305,1330299239715328.0,8152388276224.0
48710,question_1_test150_Qwen3-8B_QP4_CP1_BS1,4,1,1,1,1,1.0,0.9727231500821004,312,312,1330544154974208.0,8137797216512.0
48711,question_1_test150_Qwen3-8B_QP4_CP1_BS1,4,1,1,1,1,1.0,0.9718339890387474,309,309,1378859937356800.0,8476089195008.0
48712,question_1_test150_Qwen3-8B_QP3_CP1_BS1,3,1,1,1,1,1.0,0.9518199175952504,340,340,1199840941977600.0,7419474749440.0
